year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,dui,felony,misdemeanor,dui_rate,felony_rate,misdemeanor_rate
1986,1,1.0,Adams,8,Central,Mostly Urban,32.6,67405,,274.0,574.0,,406.5,851.6
1986,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,11415,,142.0,226.0,,1244.0,1979.9
1986,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15538,,66.0,156.0,,424.8,1004.0
1986,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,29629,,97.0,728.0,,327.4,2457.1
1986,5,9.0,Brown,8,Central,Mostly Urban,41.1,5615,,22.0,72.0,,391.8,1282.3
1986,6,11.0,Bureau,13,Central,Mostly Rural,57.4,37127,,81.0,517.0,,218.2,1392.5
1986,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5498,,11.0,57.0,,200.1,1036.7
1986,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17485,,52.0,282.0,,297.4,1612.8
1986,9,17.0,Cass,8,Central,Mostly Rural,52.1,13891,,87.0,286.0,,626.3,2058.9
1986,10,19.0,Champaign,6,Central,Mostly Urban,12.7,173215,,853.0,1394.0,,492.5,804.8
1986,11,21.0,Christian,4,Central,Mostly Urban,43.5,35199,,95.0,382.0,,269.9,1085.3
1986,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16215,,70.0,257.0,,431.7,1585.0
1986,13,25.0,Clay,4,Southern,Mostly Rural,64.7,15045,,59.0,127.0,,392.2,844.1
1986,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33869,,109.0,572.0,,321.8,1688.9
1986,15,29.0,Coles,5,Central,Mostly Urban,24.3,52272,,231.0,618.0,,441.9,1182.3
1986,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5187228,,21444.0,330397.0,,413.4,6369.4
1986,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20740,,101.0,251.0,,487.0,1210.2
1986,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10792,,28.0,58.0,,259.5,537.4
1986,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,74011,,299.0,1383.0,,404.0,1868.6
1986,20,39.0,De Witt,6,Central,Mostly Urban,48.8,17136,,82.0,334.0,,478.5,1949.1
1986,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19663,,70.0,164.0,,356.0,834.1
1986,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,726512,,2197.0,6677.0,,302.4,919.0
1986,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20729,,85.0,294.0,,410.1,1418.3
1986,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8029,,39.0,67.0,,485.7,834.5
1986,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31282,,116.0,535.0,,370.8,1710.2
1986,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21665,,92.0,289.0,,424.6,1333.9
1986,27,53.0,Ford,11,Central,Mostly Urban,41.8,14854,,66.0,160.0,,444.3,1077.2
1986,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,42844,,210.0,586.0,,490.2,1367.8
1986,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38649,,151.0,377.0,,390.7,975.4
1986,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7490,,30.0,105.0,,400.5,1401.9
1986,31,61.0,Greene,7,Central,Mostly Rural,70.8,15695,,47.0,82.0,,299.5,522.5
1986,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,31024,,92.0,636.0,,296.5,2050.0
1986,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8919,,26.0,61.0,,291.5,683.9
1986,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22308,,124.0,181.0,,555.9,811.4
1986,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5294,,18.0,26.0,,340.0,491.1
1986,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8418,,58.0,167.0,,689.0,1983.8
1986,37,73.0,Henry,14,Central,Mostly Rural,50.3,53681,,199.0,670.0,,370.7,1248.1
1986,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31765,,84.0,476.0,,264.4,1498.5
1986,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61080,,386.0,471.0,,632.0,771.1
1986,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11135,,50.0,151.0,,449.0,1356.1
1986,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38103,,188.0,396.0,,493.4,1039.3
1986,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20331,,101.0,350.0,,496.8,1721.5
1986,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22592,,100.0,261.0,,442.6,1155.3
1986,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11173,,91.0,126.0,,814.5,1127.7
1986,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,293743,,961.0,5792.0,,327.2,1971.8
1986,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,95926,,393.0,1444.0,,409.7,1505.3
1986,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,37322,,130.0,314.0,,348.3,841.3
1986,48,95.0,Knox,9,Central,Mostly Urban,24.3,56636,,156.0,928.0,,275.4,1638.5
1986,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,473870,,2044.0,3208.0,,431.3,677.0
1986,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,107473,,252.0,1061.0,,234.5,987.2
1986,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,17301,,78.0,295.0,,450.8,1705.1
1986,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34238,,250.0,1244.0,,730.2,3633.4
1986,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39799,,251.0,455.0,,630.7,1143.2
1986,54,107.0,Logan,11,Central,Mostly Urban,39.9,31046,,114.0,234.0,,367.2,753.7
1986,55,109.0,McDonough,9,Central,Mostly Urban,29.5,35315,,137.0,896.0,,387.9,2537.2
1986,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,161268,,1230.0,2012.0,,762.7,1247.6
1986,57,113.0,McLean,11,Central,Mostly Urban,16.5,122638,,561.0,2058.0,,457.4,1678.1
1986,58,115.0,Macon,6,Central,Mostly Urban,15.3,122775,,644.0,2185.0,,524.5,1779.7
1986,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48978,,183.0,502.0,,373.6,1024.9
1986,60,119.0,Madison,3,Southern,Mostly Urban,13.3,247243,,1035.0,5870.0,,418.6,2374.2
1986,61,121.0,Marion,4,Southern,Mostly Urban,45.1,43272,,167.0,405.0,,385.9,935.9
1986,62,123.0,Marshall,10,Central,Completely Rural,100.0,13164,,24.0,141.0,,182.3,1071.1
1986,63,125.0,Mason,8,Central,Mostly Rural,77.5,16994,,116.0,386.0,,682.6,2271.4
1986,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15022,,91.0,179.0,,605.8,1191.6
1986,65,129.0,Menard,8,Central,Mostly Rural,75.7,11489,,31.0,65.0,,269.8,565.8
1986,66,131.0,Mercer,14,Central,Mostly Rural,77.8,18106,,96.0,198.0,,530.2,1093.6
1986,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,20901,,49.0,223.0,,234.4,1066.9
1986,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,31602,,117.0,400.0,,370.2,1265.7
1986,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37121,,146.0,505.0,,393.3,1360.4
1986,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14268,,40.0,166.0,,280.3,1163.4
1986,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45457,,88.0,385.0,,193.6,847.0
1986,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182189,,753.0,2305.0,,413.3,1265.2
1986,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22093,,105.0,203.0,,475.3,918.8
1986,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15978,,65.0,269.0,,406.8,1683.6
1986,75,149.0,Pike,8,Central,Mostly Rural,72.3,18045,,71.0,186.0,,393.5,1030.8
1986,76,151.0,Pope,1,Southern,Completely Rural,100.0,4538,,38.0,36.0,,837.4,793.3
1986,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,8105,,51.0,70.0,,629.2,863.7
1986,78,155.0,Putnam,10,Central,Completely Rural,100.0,5841,,13.0,20.0,,222.6,342.4
1986,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35409,,96.0,317.0,,271.1,895.3
1986,80,159.0,Richland,2,Southern,Mostly Urban,43.5,17447,,138.0,474.0,,791.0,2716.8
1986,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,155640,,670.0,2627.0,,430.5,1687.9
1986,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,266545,,1050.0,7135.0,,393.9,2676.8
1986,83,165.0,Saline,1,Southern,Mostly Urban,43.7,28182,,203.0,120.0,,720.3,425.8
1986,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,175827,,760.0,2091.0,,432.2,1189.2
1986,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7676,,25.0,99.0,,325.7,1289.7
1986,86,171.0,Scott,7,Central,Completely Rural,100.0,5815,,9.0,81.0,,154.8,1392.9
1986,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22891,,43.0,210.0,,187.8,917.4
1986,88,175.0,Stark,10,Central,Completely Rural,100.0,6930,,9.0,65.0,,129.9,938.0
1986,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48768,,294.0,976.0,,602.9,2001.3
1986,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,122898,,318.0,655.0,,258.8,533.0
1986,91,181.0,Union,1,Southern,Mostly Rural,65.9,18302,,110.0,183.0,,601.0,999.9
1986,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,91551,,337.0,704.0,,368.1,769.0
1986,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13639,,72.0,321.0,,527.9,2353.5
1986,94,187.0,Warren,9,Central,Mostly Urban,45.5,20445,,87.0,433.0,,425.5,2117.9
1986,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15125,,40.0,133.0,,264.5,879.3
1986,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,18247,,59.0,130.0,,323.3,712.4
1986,97,193.0,White,2,Southern,Mostly Rural,62.0,17727,,108.0,278.0,,609.2,1568.2
1986,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,61428,,217.0,844.0,,353.3,1374.0
1986,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,334246,,1212.0,2912.0,,362.6,871.2
1986,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,58539,,313.0,820.0,,534.7,1400.8
1986,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,249009,,1551.0,8231.0,,622.9,3305.5
1986,102,203.0,Woodford,11,Central,Mostly Rural,54.9,32654,,51.0,210.0,,156.2,643.1
1987,1,1.0,Adams,8,Central,Mostly Urban,32.6,66829,,335.0,612.0,,501.3,915.8
1987,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,11342,,122.0,178.0,,1075.6,1569.4
1987,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15503,,39.0,150.0,,251.6,967.6
1987,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,29641,,126.0,790.0,,425.1,2665.2
1987,5,9.0,Brown,8,Central,Mostly Urban,41.1,5676,,33.0,108.0,,581.4,1902.7
1987,6,11.0,Bureau,13,Central,Mostly Rural,57.4,36625,,69.0,623.0,,188.4,1701.0
1987,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5380,,7.0,144.0,,130.1,2676.6
1987,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17153,,71.0,258.0,,413.9,1504.1
1987,9,17.0,Cass,8,Central,Mostly Rural,52.1,13631,,58.0,263.0,,425.5,1929.4
1987,10,19.0,Champaign,6,Central,Mostly Urban,12.7,173857,,756.0,956.0,,434.8,549.9
1987,11,21.0,Christian,4,Central,Mostly Urban,43.5,35098,,108.0,364.0,,307.7,1037.1
1987,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16103,,42.0,253.0,,260.8,1571.1
1987,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14729,,36.0,131.0,,244.4,889.4
1987,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33720,,153.0,655.0,,453.7,1942.5
1987,15,29.0,Coles,5,Central,Mostly Urban,24.3,52000,,218.0,644.0,,419.2,1238.5
1987,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5172398,,18503.0,336976.0,,357.7,6514.9
1987,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20404,,69.0,185.0,,338.2,906.7
1987,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10753,,40.0,68.0,,372.0,632.4
1987,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,74844,,282.0,1502.0,,376.8,2006.8
1987,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16741,,58.0,483.0,,346.5,2885.1
1987,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19665,,71.0,222.0,,361.0,1128.9
1987,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,741405,,2407.0,6583.0,,324.7,887.9
1987,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20386,,119.0,245.0,,583.7,1201.8
1987,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7898,,24.0,61.0,,303.9,772.3
1987,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31370,,93.0,493.0,,296.5,1571.6
1987,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21440,,75.0,259.0,,349.8,1208.0
1987,27,53.0,Ford,11,Central,Mostly Urban,41.8,14642,,51.0,162.0,,348.3,1106.4
1987,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,42145,,224.0,449.0,,531.5,1065.4
1987,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38304,,126.0,357.0,,328.9,932.0
1987,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7309,,58.0,127.0,,793.5,1737.6
1987,31,61.0,Greene,7,Central,Mostly Rural,70.8,15590,,45.0,64.0,,288.6,410.5
1987,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,31313,,67.0,686.0,,214.0,2190.8
1987,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8841,,32.0,74.0,,362.0,837.0
1987,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22051,,87.0,191.0,,394.5,866.2
1987,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5356,,36.0,21.0,,672.1,392.1
1987,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8340,,78.0,149.0,,935.3,1786.6
1987,37,73.0,Henry,14,Central,Mostly Rural,50.3,52738,,211.0,760.0,,400.1,1441.1
1987,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31595,,112.0,290.0,,354.5,917.9
1987,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61215,,441.0,507.0,,720.4,828.2
1987,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10979,,31.0,122.0,,282.4,1111.2
1987,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,37578,,192.0,282.0,,510.9,750.4
1987,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20510,,85.0,415.0,,414.4,2023.4
1987,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22294,,104.0,217.0,,466.5,973.4
1987,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11249,,96.0,175.0,,853.4,1555.7
1987,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,298651,,1386.0,5591.0,,464.1,1872.1
1987,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,95692,,545.0,1790.0,,569.5,1870.6
1987,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,37813,,113.0,328.0,,298.8,867.4
1987,48,95.0,Knox,9,Central,Mostly Urban,24.3,56898,,195.0,923.0,,342.7,1622.2
1987,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,482608,,2257.0,3361.0,,467.7,696.4
1987,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,107017,,315.0,1263.0,,294.3,1180.2
1987,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16834,,72.0,263.0,,427.7,1562.3
1987,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34184,,342.0,1072.0,,1000.5,3136.0
1987,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39441,,158.0,492.0,,400.6,1247.4
1987,54,107.0,Logan,11,Central,Mostly Urban,39.9,30824,,96.0,248.0,,311.4,804.6
1987,55,109.0,McDonough,9,Central,Mostly Urban,29.5,34955,,222.0,676.0,,635.1,1933.9
1987,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,165577,,797.0,2101.0,,481.3,1268.9
1987,57,113.0,McLean,11,Central,Mostly Urban,16.5,124317,,621.0,2027.0,,499.5,1630.5
1987,58,115.0,Macon,6,Central,Mostly Urban,15.3,120527,,733.0,1919.0,,608.2,1592.2
1987,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48723,,210.0,525.0,,431.0,1077.5
1987,60,119.0,Madison,3,Southern,Mostly Urban,13.3,248041,,1035.0,5760.0,,417.3,2322.2
1987,61,121.0,Marion,4,Southern,Mostly Urban,45.1,42791,,185.0,434.0,,432.3,1014.2
1987,62,123.0,Marshall,10,Central,Completely Rural,100.0,13027,,45.0,104.0,,345.4,798.3
1987,63,125.0,Mason,8,Central,Mostly Rural,77.5,16625,,90.0,278.0,,541.4,1672.2
1987,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14830,,116.0,164.0,,782.2,1105.9
1987,65,129.0,Menard,8,Central,Mostly Rural,75.7,11404,,30.0,99.0,,263.1,868.1
1987,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17893,,34.0,182.0,,190.0,1017.2
1987,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,21347,,58.0,167.0,,271.7,782.3
1987,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,31422,,120.0,495.0,,381.9,1575.3
1987,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36796,,134.0,464.0,,364.2,1261.0
1987,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14184,,35.0,267.0,,246.8,1882.4
1987,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45270,,95.0,450.0,,209.9,994.0
1987,72,143.0,Peoria,10,Central,Mostly Urban,14.6,180602,,661.0,2074.0,,366.0,1148.4
1987,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21907,,100.0,155.0,,456.5,707.5
1987,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15830,,89.0,187.0,,562.2,1181.3
1987,75,149.0,Pike,8,Central,Mostly Rural,72.3,17878,,51.0,144.0,,285.3,805.5
1987,76,151.0,Pope,1,Southern,Completely Rural,100.0,4477,,57.0,52.0,,1273.2,1161.5
1987,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7919,,50.0,105.0,,631.4,1325.9
1987,78,155.0,Putnam,10,Central,Completely Rural,100.0,5775,,16.0,42.0,,277.1,727.3
1987,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35150,,79.0,313.0,,224.8,890.5
1987,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16947,,117.0,322.0,,690.4,1900.0
1987,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,152819,,618.0,2463.0,,404.4,1611.7
1987,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,266527,,980.0,4302.0,,367.7,1614.1
1987,83,165.0,Saline,1,Southern,Mostly Urban,43.7,27912,,200.0,181.0,,716.5,648.5
1987,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,176187,,719.0,2268.0,,408.1,1287.3
1987,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7597,,27.0,125.0,,355.4,1645.4
1987,86,171.0,Scott,7,Central,Completely Rural,100.0,5747,,18.0,72.0,,313.2,1252.8
1987,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22653,,41.0,264.0,,181.0,1165.4
1987,88,175.0,Stark,10,Central,Completely Rural,100.0,6786,,14.0,59.0,,206.3,869.4
1987,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48462,,247.0,988.0,,509.7,2038.7
1987,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,122047,,347.0,627.0,,284.3,513.7
1987,91,181.0,Union,1,Southern,Mostly Rural,65.9,18180,,86.0,228.0,,473.0,1254.1
1987,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,90909,,336.0,543.0,,369.6,597.3
1987,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13496,,116.0,330.0,,859.5,2445.2
1987,94,187.0,Warren,9,Central,Mostly Urban,45.5,19853,,106.0,452.0,,533.9,2276.7
1987,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15109,,53.0,104.0,,350.8,688.3
1987,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17779,,121.0,166.0,,680.6,933.7
1987,97,193.0,White,2,Southern,Mostly Rural,62.0,17432,,102.0,187.0,,585.1,1072.7
1987,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,61037,,274.0,1024.0,,448.9,1677.7
1987,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,339236,,1236.0,2865.0,,364.3,844.5
1987,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,58708,,363.0,821.0,,618.3,1398.4
1987,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,249410,,1380.0,7942.0,,553.3,3184.3
1987,102,203.0,Woodford,11,Central,Mostly Rural,54.9,32474,,74.0,253.0,,227.9,779.1
1988,1,1.0,Adams,8,Central,Mostly Urban,32.6,66691,,396.0,723.0,,593.8,1084.1
1988,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,11137,,146.0,262.0,,1310.9,2352.5
1988,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15321,,67.0,135.0,,437.3,881.1
1988,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,30111,,163.0,753.0,,541.3,2500.7
1988,5,9.0,Brown,8,Central,Mostly Urban,41.1,5659,,24.0,97.0,,424.1,1714.1
1988,6,11.0,Bureau,13,Central,Mostly Rural,57.4,36234,,61.0,576.0,,168.4,1589.7
1988,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5423,,32.0,203.0,,590.1,3743.3
1988,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17006,,79.0,226.0,,464.5,1328.9
1988,9,17.0,Cass,8,Central,Mostly Rural,52.1,13562,,61.0,271.0,,449.8,1998.2
1988,10,19.0,Champaign,6,Central,Mostly Urban,12.7,174411,,856.0,954.0,,490.8,547.0
1988,11,21.0,Christian,4,Central,Mostly Urban,43.5,34834,,121.0,443.0,,347.4,1271.7
1988,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16115,,49.0,271.0,,304.1,1681.7
1988,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14626,,41.0,118.0,,280.3,806.8
1988,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33835,,224.0,521.0,,662.0,1539.8
1988,15,29.0,Coles,5,Central,Mostly Urban,24.3,52030,,217.0,682.0,,417.1,1310.8
1988,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5140402,,25168.0,344411.0,,489.6,6700.1
1988,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20058,,72.0,213.0,,359.0,1061.9
1988,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10744,,22.0,107.0,,204.8,995.9
1988,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,75789,,326.0,1823.0,,430.1,2405.4
1988,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16620,,112.0,397.0,,673.9,2388.7
1988,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19534,,84.0,118.0,,430.0,604.1
1988,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,757986,,2553.0,9567.0,,336.8,1262.2
1988,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20016,,105.0,294.0,,524.6,1468.8
1988,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7744,,28.0,63.0,,361.6,813.5
1988,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31494,,98.0,526.0,,311.2,1670.2
1988,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21253,,84.0,203.0,,395.2,955.2
1988,27,53.0,Ford,11,Central,Mostly Urban,41.8,14589,,59.0,163.0,,404.4,1117.3
1988,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,41264,,207.0,383.0,,501.6,928.2
1988,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38133,,117.0,414.0,,306.8,1085.7
1988,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7077,,53.0,121.0,,748.9,1709.8
1988,31,61.0,Greene,7,Central,Mostly Rural,70.8,15519,,74.0,69.0,,476.8,444.6
1988,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,31575,,104.0,788.0,,329.4,2495.6
1988,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8750,,36.0,83.0,,411.4,948.6
1988,34,67.0,Hancock,9,Central,Mostly Rural,71.0,21729,,94.0,216.0,,432.6,994.1
1988,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5231,,20.0,33.0,,382.3,630.9
1988,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8316,,79.0,153.0,,950.0,1839.8
1988,37,73.0,Henry,14,Central,Mostly Rural,50.3,52101,,237.0,849.0,,454.9,1629.5
1988,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31209,,110.0,383.0,,352.5,1227.2
1988,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60890,,443.0,445.0,,727.5,730.8
1988,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10888,,31.0,131.0,,284.7,1203.2
1988,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,37171,,236.0,385.0,,634.9,1035.8
1988,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20482,,104.0,417.0,,507.8,2035.9
1988,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22175,,98.0,381.0,,441.9,1718.2
1988,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11314,,124.0,128.0,,1096.0,1131.3
1988,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,305242,,1492.0,5838.0,,488.8,1912.6
1988,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,95481,,683.0,2431.0,,715.3,2546.1
1988,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,38416,,106.0,339.0,,275.9,882.4
1988,48,95.0,Knox,9,Central,Mostly Urban,24.3,56700,,203.0,1146.0,,358.0,2021.2
1988,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,492692,,2353.0,3759.0,,477.6,763.0
1988,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,106303,,356.0,1135.0,,334.9,1067.7
1988,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16464,,53.0,282.0,,321.9,1712.8
1988,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34249,,377.0,1171.0,,1100.8,3419.1
1988,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39481,,208.0,570.0,,526.8,1443.7
1988,54,107.0,Logan,11,Central,Mostly Urban,39.9,30880,,119.0,411.0,,385.4,1331.0
